Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
joao-palhinha,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,portugal,miss,No information,set-piece,10.8,57.3,0,right-foot,close-right,0,42.7,15.3,No information,No information,56,No information,3355,57.3,10.8,57.3,0,57.3,84.7,35,2045,shot
danel-sinani,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,luxembourg,save,No information,assisted,12.1,32.5,0,left-foot,low-centre,0,49.9,4.4,No information,No information,54,No information,3196,32.5,12.1,50.1,0,50.1,95.6,37,2204,shot
cristiano-ronaldo,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,portugal,miss,No information,assisted,8.8,47.2,0,right-foot,close-right,0,41.5,2.8,No information,No information,49,No information,2933,47.2,8.8,58.5,0,58.5,97.2,42,2467,shot
joao-palhinha,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,portugal,block,No information,corner,8.1,56.9,0,left-foot,low-centre,0,48.6,19,No information,No information,48,No information,2879,56.9,8.1,51.4,0,51.4,81,43,2521,shot
andre-silva,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,portugal,block,No information,corner,5.3,56.7,0,left-foot,low-centre,0,49.5,19,No information,No information,48,No information,2877,56.7,5.3,50.5,0,50.5,81,43,2523,shot
ruben-dias,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,portugal,save,No information,corner,4.8,50.3,0,right-foot,low-centre,0,50,4.4,No information,No information,48,No information,2876,50.3,4.8,50,0,50,95.6,43,2524,shot
andre-silva,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,portugal,save,No information,set-piece,13,49.1,0,head,low-centre,0,50.9,17.1,No information,No information,45,1,2733,49.1,13,49.1,0,49.1,82.9,1,2667,shot
bernardo-silva,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,portugal,save,No information,corner,6.1,52.4,0,left-foot,low-centre,0,49.9,17.7,No information,No information,45,No information,2644,52.4,6.1,50.1,0,50.1,82.3,1,56,shot
joao-palhinha,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,portugal,miss,No information,corner,12.4,32.6,0,right-foot,left,0,64.7,4.2,No information,No information,45,No information,2641,32.6,12.4,35.3,0,35.3,95.8,1,59,shot
cristiano-ronaldo,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,portugal,save,No information,assisted,11.1,34.7,0,left-foot,low-right,0,47.5,2.5,No information,No information,43,No information,2521,34.7,11.1,52.5,0,52.5,97.5,3,179,shot
ruben-dias,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,portugal,save,No information,corner,8.3,49.9,0,head,low-centre,0,51,7.6,No information,No information,21,No information,1221,49.9,8.3,49,0,49,92.4,25,1479,shot
bruno-fernandes,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,portugal,goal,regular,assisted,5.8,68,0,right-foot,low-centre,0,50.6,8.2,No information,No information,17,No information,1017,68,5.8,49.4,0,49.4,91.8,29,1683,shot
cristiano-ronaldo,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,portugal,goal,penalty,penalty,11.5,50,0,right-foot,low-right,0,46.5,12,No information,No information,13,No information,729,50,11.5,53.5,0,53.5,88,33,1971,shot
cristiano-ronaldo,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,portugal,goal,penalty,penalty,11.5,50,0,right-foot,high-centre,0,50.2,27.8,No information,No information,8,No information,447,50,11.5,49.8,0,49.8,72.2,38,2253,shot

cristiano-ronaldo,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,portugal,goal,regular,assisted,4.8,52.8,0,left-foot,low-centre,0,48.6,1.3,No information,No information,90,2,5502,52.8,4.8,51.4,0,51.4,98.7,1,798,shot
cristiano-ronaldo,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,portugal,goal,penalty,penalty,11.5,50,0,right-foot,low-right,0,46.6,9.5,No information,No information,87,No information,5201,50,11.5,53.4,0,53.4,90.5,4,199,shot
raphael-guerreiro,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,portugal,goal,regular,regular,12.6,54.5,0,left-foot,low-left,0,54.5,1.3,No information,No information,84,No information,5023,54.5,12.6,45.5,0,45.5,98.7,7,377,shot
adam-szalai,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,hungary,miss,No information,regular,27.8,32.1,0,right-foot,high-right,0,33.1,43.1,No information,No information,75,No information,4469,32.1,27.8,66.9,0,66.9,56.9,16,931,shot
bruno-fernandes,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,portugal,miss,No information,assisted,7.4,74.2,0,left-foot,left,0,62.5,18.1,No information,No information,70,No information,4160,74.2,7.4,37.5,0,37.5,81.9,21,1240,shot
roland-sallai,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,hungary,miss,No information,assisted,15.5,49.7,0,right-foot,close-left,0,57.3,5.6,No information,No information,69,No information,4131,49.7,15.5,42.7,0,42.7,94.4,22,1269,shot
bruno-fernandes,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,portugal,save,No information,assisted,27.1,54,0,right-foot,low-right,0,47.5,8.2,No information,No information,68,No information,4031,54,27.1,52.5,0,52.5,91.8,23,1369,shot
roland-sallai,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,hungary,save,No information,regular,19.5,33.4,0,left-foot,high-left,0,51.9,21.5,No information,No information,57,No information,3387,33.4,19.5,48.1,0,48.1,78.5,34,2013,shot
adam-szalai,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,hungary,save,No information,assisted,28.5,34.4,0,right-foot,low-centre,0,50,8.2,No information,No information,50,No information,2968,34.4,28.5,50,0,50,91.8,41,2432,shot
pepe,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,portugal,save,No information,corner,9.9,43.7,0,head,low-left,0,53.9,13.3,No information,No information,47,No information,2812,43.7,9.9,46.1,0,46.1,86.7,44,2588,shot
cristiano-ronaldo,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,portugal,miss,No information,assisted,6.3,49.3,0,right-foot,close-high,0,51.4,58.3,No information,No information,43,No information,2561,49.3,6.3,48.6,0,48.6,41.7,3,139,shot
diogo-jota,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,portugal,save,No information,assisted,8,54.2,0,left-foot,low-centre,0,50.1,5.1,No information,No information,40,No information,2377,54.2,8,49.9,0,49.9,94.9,6,323,shot
