Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
harry-kane,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,england,miss,No information,set-piece,8.1,46.6,0,head,left,0,61.3,33.3,No information,No information,90,3,5570,46.6,8.1,38.7,0,38.7,66.7,1,730,shot
harry-maguire,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,england,save,No information,corner,9.1,44.8,0,head,high-left,0,52,23.4,No information,No information,90,1,5450,44.8,9.1,48,0,48,76.6,1,850,shot
marcus-rashford,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,england,save,No information,assisted,14.4,23.9,0,right-foot,low-centre,0,48.3,18.4,No information,No information,87,No information,5203,23.9,14.4,51.7,0,51.7,81.6,4,197,shot
christian-pulisic,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,usa,block,No information,assisted,24.3,50.3,0,left-foot,low-centre,0,51.2,19,No information,No information,62,No information,3714,50.3,24.3,48.8,0,48.8,81,29,1686,shot
christian-pulisic,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,usa,block,No information,assisted,20.2,28.3,0,right-foot,low-centre,0,49.3,19,No information,No information,58,No information,3470,28.3,20.2,50.7,0,50.7,81,33,1930,shot
weston-mckennie,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,usa,miss,No information,fast-break,18.9,69.5,0,right-foot,high,0,49.9,80.6,No information,No information,49,No information,2898,69.5,18.9,50.1,0,50.1,19.4,42,2502,shot
haji-wright,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,usa,block,No information,fast-break,14,36.4,0,right-foot,low-right,0,47.3,19,No information,No information,49,No information,2894,36.4,14,52.7,0,52.7,81,42,2506,shot
mason-mount,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,england,save,No information,regular,18.5,39.6,0,right-foot,low-left,0,52.6,1.3,No information,No information,45,1,2726,39.6,18.5,47.4,0,47.4,98.7,1,2674,shot
bukayo-saka,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,england,miss,No information,assisted,7.7,46,0,left-foot,high,0,53.4,86.1,No information,No information,45,No information,2656,46,7.7,46.6,0,46.6,13.9,1,44,shot
christian-pulisic,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,usa,miss,No information,assisted,9,54.8,0,other,left,0,59.3,12.5,No information,No information,43,No information,2531,54.8,9,40.7,0,40.7,87.5,3,169,shot
sergino-dest,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,usa,block,No information,assisted,9.3,60.2,0,left-foot,low-centre,0,48.5,19,No information,No information,41,No information,2440,60.2,9.3,51.5,0,51.5,81,5,260,shot
christian-pulisic,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,usa,post,No information,assisted,12.7,28.1,0,left-foot,high,0,53.7,39.9,No information,No information,33,No information,1927,28.1,12.7,46.3,0,46.3,60.1,13,773,shot
yunus-musah,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,usa,save,No information,assisted,25.5,30.7,0,right-foot,high-centre,0,51.1,22.8,No information,No information,29,No information,1686,30.7,25.5,48.9,0,48.9,77.2,17,1014,shot
weston-mckennie,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,usa,miss,No information,assisted,10.3,44,0,right-foot,high,0,49.7,72.2,No information,No information,26,No information,1507,44,10.3,50.3,0,50.3,27.8,20,1193,shot
haji-wright,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,usa,miss,No information,assisted,11.2,54.8,0,head,close-right,0,40.8,4.2,No information,No information,17,No information,963,54.8,11.2,59.2,0,59.2,95.8,29,1737,shot
