Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
hakan-calhanoglu,https://www.sofascore.com/football/match/portugal-turkiye/aUbseUb#id:11873984,türkiye,block,No information,corner,21.3,77.5,0,right-foot,low-left,0,53.9,19,No information,No information,32,No information,1893,77.5,21.3,46.1,0,46.1,81,14,807,shot
orkun-kokcu,https://www.sofascore.com/football/match/portugal-turkiye/aUbseUb#id:11873984,türkiye,block,No information,corner,10.6,62.7,0,right-foot,low-centre,0,50.3,19,No information,No information,32,No information,1890,62.7,10.6,49.7,0,49.7,81,14,810,shot
kerem-akturkoglu,https://www.sofascore.com/football/match/portugal-turkiye/aUbseUb#id:11873984,türkiye,save,No information,assisted,7.4,32.1,0,right-foot,low-left,0,53.9,1.9,No information,No information,31,No information,1816,32.1,7.4,46.1,0,46.1,98.1,15,884,shot
samet-akaydin,https://www.sofascore.com/football/match/portugal-turkiye/aUbseUb#id:11873984,portugal,goal,own,regular,19.7,69.7,0,right-foot,low-centre,0,48.4,1.3,No information,No information,28,No information,1678,69.7,19.7,51.6,0,51.6,98.7,18,1022,shot
bruno-fernandes,https://www.sofascore.com/football/match/portugal-turkiye/aUbseUb#id:11873984,portugal,miss,No information,regular,15.8,38.9,0,right-foot,right,0,36.8,12.5,No information,No information,24,No information,1424,38.9,15.8,63.2,0,63.2,87.5,22,1276,shot
bernardo-silva,https://www.sofascore.com/football/match/portugal-turkiye/aUbseUb#id:11873984,portugal,goal,regular,regular,8.8,54.3,0,left-foot,low-right,0,46.1,13.9,No information,No information,21,No information,1258,54.3,8.8,53.9,0,53.9,86.1,25,1442,shot
rafael-leao,https://www.sofascore.com/football/match/portugal-turkiye/aUbseUb#id:11873984,portugal,miss,No information,assisted,9.5,44.9,0,head,left,0,61,19.4,No information,No information,15,No information,871,44.9,9.5,39,0,39,80.6,31,1829,shot
cristiano-ronaldo,https://www.sofascore.com/football/match/portugal-turkiye/aUbseUb#id:11873984,portugal,miss,No information,assisted,7.7,46.2,0,head,high-left,0,60.7,48.6,No information,No information,8,No information,451,46.2,7.7,39.3,0,39.3,51.4,38,2249,shot
kerem-akturkoglu,https://www.sofascore.com/football/match/portugal-turkiye/aUbseUb#id:11873984,türkiye,miss,No information,assisted,3.5,45,0,right-foot,right,0,35.3,18.1,No information,No information,6,No information,349,45,3.5,64.7,0,64.7,81.9,40,2351,shot
kerem-akturkoglu,https://www.sofascore.com/football/match/portugal-turkiye/aUbseUb#id:11873984,türkiye,miss,No information,assisted,9.4,57,0,right-foot,right,0,33.1,13.9,No information,No information,5,No information,277,57,9.4,66.9,0,66.9,86.1,41,2423,shot
bruno-fernandes,https://www.sofascore.com/football/match/portugal-turkiye/aUbseUb#id:11873984,portugal,block,No information,assisted,27.1,53.3,0,left-foot,low-centre,0,50.8,19,No information,No information,4,No information,210,53.3,27.1,49.2,0,49.2,81,42,2490,shot
cristiano-ronaldo,https://www.sofascore.com/football/match/portugal-turkiye/aUbseUb#id:11873984,portugal,save,No information,assisted,14.2,68.5,0,right-foot,low-right,0,46.2,1.3,No information,No information,2,No information,68,68.5,14.2,53.8,0,53.8,98.7,44,2632,shot

kerem-akturkoglu,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,goal,regular,fast-break,23.4,65,0,right-foot,low-left,0,52.5,3.2,No information,No information,90,7,5790,65,23.4,47.5,0,47.5,96.8,1,510,shot
zuriko-davitashvili,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,georgia,save,No information,set-piece,11.4,59.5,0,right-foot,low-centre,0,50.5,19,No information,No information,90,6,5729,59.5,11.4,49.5,0,49.5,81,1,571,shot
giorgi-kochorashvili,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,georgia,miss,No information,regular,7.9,46.8,0,left-foot,close-left,0,58,19.4,No information,No information,90,3,5567,46.8,7.9,42,0,42,80.6,1,733,shot
budu-zivzivadze,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,georgia,block,No information,assisted,5.7,41.1,0,left-foot,low-centre,0,51,19,No information,No information,90,3,5566,41.1,5.7,49,0,49,81,1,734,shot
yusuf-yazici,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,save,No information,assisted,8.3,45.2,0,head,high-centre,0,51.6,25.3,No information,No information,87,No information,5183,45.2,8.3,48.4,0,48.4,74.7,4,217,shot
luka-lochoshvili,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,georgia,miss,No information,assisted,8.7,42.6,0,head,right,0,37.1,18.1,No information,No information,75,No information,4475,42.6,8.7,62.9,0,62.9,81.9,16,925,shot
orkun-kokcu,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,miss,No information,assisted,55.7,46,0,right-foot,close-right,0,43.2,15.3,No information,No information,72,No information,4287,46,55.7,56.8,0,56.8,84.7,19,1113,shot
giorgi-kochorashvili,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,georgia,post,No information,assisted,11.6,54.8,0,right-foot,high,0,48.2,39.2,No information,No information,70,No information,4156,54.8,11.6,51.8,0,51.8,60.8,21,1244,shot
orkun-kokcu,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,save,No information,fast-break,9.7,44.6,0,left-foot,high-centre,0,50.1,25.9,No information,No information,69,No information,4085,44.6,9.7,49.9,0,49.9,74.1,22,1315,shot
arda-guler,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,goal,regular,assisted,23.8,65.2,0,left-foot,high-left,0,54.2,25.9,No information,No information,65,No information,3895,65.2,23.8,45.8,0,45.8,74.1,26,1505,shot
khvicha-kvaratskhelia,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,georgia,miss,No information,assisted,11.6,40.9,0,right-foot,right,0,35.6,2.8,No information,No information,62,No information,3708,40.9,11.6,64.4,0,64.4,97.2,29,1692,shot
