Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
federico-chiesa,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,italy,block,No information,assisted,19.7,71.1,0,left-foot,low-centre,0,51.1,19,No information,No information,82,No information,4881,71.1,19.7,48.9,0,48.9,81,9,519,shot
fabian-frei,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,switzerland,block,No information,corner,8.1,66.3,0,right-foot,low-centre,0,50.3,19,No information,No information,76,No information,4528,66.3,8.1,49.7,0,49.7,81,15,872,shot
fabian-frei,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,switzerland,block,No information,set-piece,23.1,50.1,0,left-foot,low-centre,0,50.3,19,No information,No information,74,No information,4434,50.1,23.1,49.7,0,49.7,81,17,966,shot
haris-seferovic,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,switzerland,miss,No information,set-piece,9.5,49.1,0,right-foot,left,0,59.7,9.7,No information,No information,74,No information,4431,49.1,9.5,40.3,0,40.3,90.3,17,969,shot
lorenzo-insigne,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,italy,save,No information,assisted,14.8,41.2,0,left-foot,low-centre,0,49.5,1.3,No information,No information,72,No information,4301,41.2,14.8,50.5,0,50.5,98.7,19,1099,shot
emerson-palmieri,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,italy,save,No information,assisted,14.4,24.1,0,left-foot,low-centre,0,48.2,7,No information,No information,62,No information,3678,24.1,14.4,51.8,0,51.8,93,29,1722,shot
renato-steffen,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,switzerland,miss,No information,assisted,25.4,64.7,0,left-foot,high-left,0,61.5,70.8,No information,No information,60,No information,3592,64.7,25.4,38.5,0,38.5,29.2,31,1808,shot
steven-zuber,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,switzerland,block,No information,assisted,9.9,29.8,0,left-foot,low-centre,0,48.9,19,No information,No information,57,No information,3403,29.8,9.9,51.1,0,51.1,81,34,1997,shot
jorginho,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,italy,save,No information,penalty,11.5,50,0,right-foot,low-right,0,48.1,3.2,No information,No information,53,No information,3127,50,11.5,51.9,0,51.9,96.8,38,2273,shot
lorenzo-insigne,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,italy,save,No information,free-kick,2.6,11.8,0,right-foot,high-centre,0,51.6,28.5,No information,No information,45,4,2882,11.8,2.6,48.4,0,48.4,71.5,1,2518,shot
