Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
roland-sallai,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,hungary,miss,No information,assisted,11.2,46.9,0,right-foot,left,0,62.7,19.4,No information,No information,58,No information,3471,46.9,11.2,37.3,0,37.3,80.6,33,1929,shot
dominik-szoboszlai,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,hungary,miss,No information,regular,17.9,72,0,right-foot,left,0,83.2,11.1,No information,No information,58,No information,3470,72,17.9,16.8,0,16.8,88.9,33,1930,shot
toni-kroos,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,germany,save,No information,regular,19.2,56.8,0,right-foot,low-right,0,46.2,18.4,No information,No information,55,No information,3253,56.8,19.2,53.8,0,53.8,81.6,36,2147,shot
antonio-rudiger,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,germany,block,No information,assisted,26.7,72.7,0,right-foot,low-left,0,53.9,8.3,No information,No information,46,No information,2755,72.7,26.7,46.1,0,46.1,91.7,45,2645,shot
jamal-musiala,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,germany,block,No information,assisted,16.2,60,0,right-foot,low-right,0,47.6,19.4,No information,No information,44,No information,2629,60,16.2,52.4,0,52.4,80.6,2,71,shot
florian-wirtz,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,germany,block,No information,corner,19.4,73.9,0,right-foot,low-left,0,53.1,19,No information,No information,42,No information,2463,73.9,19.4,46.9,0,46.9,81,4,237,shot
maximilian-mittelstadt,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,germany,block,No information,corner,20,54.2,0,right-foot,low-left,0,53.4,6.9,No information,No information,37,No information,2187,54.2,20,46.6,0,46.6,93.1,9,513,shot
bendeguz-bolla,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,hungary,miss,No information,corner,18.4,69.5,0,right-foot,left,0,61.7,4.2,No information,No information,30,No information,1743,69.5,18.4,38.3,0,38.3,95.8,16,957,shot
dominik-szoboszlai,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,hungary,block,No information,assisted,11.1,39.5,0,left-foot,low-left,0,53.7,19,No information,No information,29,No information,1708,39.5,11.1,46.3,0,46.3,81,17,992,shot
ilkay-gundogan,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,germany,block,No information,regular,14.2,52.2,0,left-foot,low-centre,0,51.1,19,No information,No information,27,No information,1601,52.2,14.2,48.9,0,48.9,81,19,1099,shot
