Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
liel-abada,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,israel,save,No information,assisted,10.8,63.9,0,left-foot,high-centre,0,51.1,23.4,No information,No information,90,6,5756,63.9,10.8,48.9,0,48.9,76.6,1,544,shot
munas-dabbur,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,israel,post,No information,assisted,25.4,13.7,0,right-foot,right,0,44.8,10.1,No information,No information,90,6,5727,13.7,25.4,55.2,0,55.2,89.9,1,573,shot
endri-cekici,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,albania,miss,No information,assisted,22.5,16.1,0,right-foot,close-high,0,49.2,55.6,No information,No information,89,No information,5295,16.1,22.5,50.8,0,50.8,44.4,2,105,shot
myrto-uzuni,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,albania,miss,No information,assisted,9.7,54.8,0,head,high-right,0,40.3,56.9,No information,No information,81,No information,4800,54.8,9.7,59.7,0,59.7,43.1,10,600,shot
ivan-balliu,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,albania,save,No information,assisted,12.6,64.1,0,right-foot,low-centre,0,49.3,7.6,No information,No information,80,No information,4748,64.1,12.6,50.7,0,50.7,92.4,11,652,shot
manor-solomon,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,israel,goal,regular,regular,8,47.2,0,right-foot,high-left,0,52.3,24.7,No information,No information,73,No information,4333,47.2,8,47.7,0,47.7,75.3,18,1067,shot
ramzi-safuri,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,israel,save,No information,assisted,24.1,71.1,0,left-foot,low-right,0,45.5,5.1,No information,No information,73,No information,4328,71.1,24.1,54.5,0,54.5,94.9,18,1072,shot
jaber-mahmoud,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,israel,save,No information,assisted,14.4,37.7,0,right-foot,low-right,0,47.6,2.5,No information,No information,71,No information,4242,37.7,14.4,52.4,0,52.4,97.5,20,1158,shot
liel-abada,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,israel,block,No information,assisted,8.8,65.3,0,right-foot,low-centre,0,49.1,19,No information,No information,60,No information,3554,65.3,8.8,50.9,0,50.9,81,31,1846,shot
manor-solomon,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,israel,goal,regular,fast-break,7.5,33.2,0,left-foot,low-left,0,52.9,19,No information,No information,57,No information,3406,33.2,7.5,47.1,0,47.1,81,34,1994,shot
