Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
sergej-milinkovic-savic,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,serbia,miss,No information,free-kick,22.6,33,0,right-foot,high,0,54.6,72.2,No information,No information,87,No information,5217,33,22.6,45.4,0,45.4,27.8,4,183,shot
gineitis-gvidas,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,lithuania,miss,No information,assisted,28.3,34.8,0,left-foot,right,0,39.5,6.9,No information,No information,83,No information,4927,34.8,28.3,60.5,0,60.5,93.1,8,473,shot
sergej-milinkovic-savic,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,serbia,miss,No information,assisted,14.4,54,0,right-foot,high,0,45.4,88.9,No information,No information,81,No information,4847,54,14.4,54.6,0,54.6,11.1,10,553,shot
jankauskas-eligijus,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,lithuania,save,No information,fast-break,22.9,38.9,0,left-foot,high-left,0,52.6,20.3,No information,No information,78,No information,4662,38.9,22.9,47.4,0,47.4,79.7,13,738,shot
arvydas-novikovas,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,lithuania,miss,No information,regular,24,58.5,0,left-foot,right,0,36.5,4.2,No information,No information,68,No information,4058,58.5,24,63.5,0,63.5,95.8,23,1342,shot
ivan-ilic,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,serbia,miss,No information,assisted,9.1,55.5,0,left-foot,left,0,61,11.1,No information,No information,67,No information,3978,55.5,9.1,39,0,39,88.9,24,1422,shot
filip-mladenovic,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,serbia,save,No information,assisted,19.3,31.8,0,right-foot,low-left,0,52.3,0.6,No information,No information,64,No information,3821,31.8,19.3,47.7,0,47.7,99.4,27,1579,shot
nemanja-gudelj,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,serbia,miss,No information,regular,27.5,52.1,0,right-foot,left,0,61.3,8.3,No information,No information,61,No information,3612,52.1,27.5,38.7,0,38.7,91.7,30,1788,shot
sergej-milinkovic-savic,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,serbia,miss,No information,corner,5.2,59.9,0,head,close-high,0,54.6,45.8,No information,No information,55,No information,3268,59.9,5.2,45.4,0,45.4,54.2,36,2132,shot
sergej-milinkovic-savic,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,serbia,block,No information,assisted,8.6,55.8,0,head,low-centre,0,50.4,19,No information,No information,48,No information,2875,55.8,8.6,49.6,0,49.6,81,43,2525,shot
