Team,Game Link,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Goals prevented,Goalkeeper saves,Goal kicks,Goals,Date
Luxembourg,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,34%,No information,0,4,1,2,15,330,17,9,3,No information,1,0,1,2,3,1,0,0,0,No information,0,1,261,12,19,29/55 (53%),1/7 (14%),48%,5,35/74 (47%),9/17 (53%),9/13 (69%),65%,17,6,44,22,No information,1,13,0,"12/10/2021, 11:45"

Portugal,https://www.sofascore.com/portugal-turkey/aUbseUb#id:9980677,60%,No information,6,16,4,2,14,527,13,14,2,No information,8,2,7,1,12,4,2,4,1,No information,3,4,448,21,49,27/57 (47%),4/13 (31%),49%,13,37/76 (49%),15/31 (48%),11/17 (65%),54%,13,5,No information,12,No information,4,9,3,"24/03/2022, 12:45"
Türkiye,https://www.sofascore.com/portugal-turkey/aUbseUb#id:9980677,40%,No information,2,12,5,1,14,354,19,14,4,No information,5,1,7,0,8,4,1,1,1,No information,1,2,256,14,52,23/63 (37%),3/12 (25%),51%,7,39/76 (51%),16/31 (52%),6/12 (50%),42%,19,9,No information,11,No information,5,14,1,"24/03/2022, 12:45"

Portugal,https://www.sofascore.com/serbia-portugal/eUbsfCc#id:9223870,43%,No information,No information,9,1,3,8,344,14,13,3,No information,3,0,4,2,5,4,No information,No information,No information,No information,2,1,269,23,29,17/46 (37%),2/13 (15%),51%,5,39/70 (56%),9/24 (38%),13/23 (57%),57%,14,21,No information,25,No information,1,10,2,"14/11/2021, 11:45"
Serbia,https://www.sofascore.com/serbia-portugal/eUbsfCc#id:9223870,57%,No information,No information,11,2,10,13,440,15,8,4,No information,3,1,7,1,7,4,No information,No information,No information,No information,6,3,359,19,52,17/35 (49%),7/36 (19%),49%,8,31/70 (44%),15/24 (63%),8/14 (57%),67%,15,11,No information,15,No information,2,5,1,"14/11/2021, 11:45"

Portugal,https://www.sofascore.com/north-macedonia-portugal/eUbsCVb#id:10215729,64%,No information,3,11,0,7,11,600,20,11,1,No information,3,0,6,2,8,3,2,1,2,No information,2,1,523,32,63,46/68 (68%),7/24 (29%),59%,9,39/77 (51%),19/22 (86%),9/18 (50%),65%,20,8,No information,8,No information,0,3,2,"29/03/2022, 11:45"
North macedonia,https://www.sofascore.com/north-macedonia-portugal/eUbsCVb#id:10215729,36%,No information,0,3,1,3,12,337,18,11,2,No information,0,0,2,1,1,2,0,0,0,No information,2,0,258,18,29,11/44 (25%),2/10 (20%),41%,11,38/77 (49%),3/22 (14%),9/18 (50%),72%,18,13,No information,25,No information,1,8,0,"29/03/2022, 11:45"

Portugal,https://www.sofascore.com/portugal-france/GObseUb#id:8600739,48%,2.21,3,10,3,0,9,541,22,13,0,No information,5,0,5,0,6,4,2,1,0,No information,5,0,492,9,49,25/47 (53%),1/9 (11%),59%,7,44/69 (64%),3/10 (30%),9/16 (56%),55%,22,2,No information,7,1.24,3,7,1,"14/11/2020, 11:45"
France,https://www.sofascore.com/portugal-france/GObseUb#id:8600739,52%,1.84,3,11,3,1,15,592,14,7,4,No information,5,1,5,1,5,6,2,1,3,No information,4,2,554,16,64,27/38 (71%),0/6 (0%),41%,13,25/69 (36%),7/10 (70%),4/13 (31%),57%,14,8,No information,9,0.42,3,8,0,"14/11/2020, 11:45"

Croatia,https://www.sofascore.com/croatia-portugal/eUbspUb#id:8600775,55%,No information,2,15,5,10,10,535,23,7,1,No information,4,0,5,6,9,6,1,1,2,41,1,2,495,13,65,31/42 (74%),5/26 (19%),53%,7,38/72 (53%),9/16 (56%),9/18 (50%),70%,23,2,37,16,No information,5,4,3,"17/11/2020, 11:45"
Portugal,https://www.sofascore.com/croatia-portugal/eUbspUb#id:8600775,45%,No information,4,16,3,7,7,442,16,10,3,No information,7,1,4,5,12,4,2,2,0,25,2,0,395,13,30,24/39 (62%),1/15 (7%),47%,19,34/72 (47%),7/16 (44%),8/12 (67%),63%,16,7,43,20,No information,3,8,2,"17/11/2020, 11:45"

Portugal,https://www.sofascore.com/azerbaijan-portugal/eUbsRUb#id:9223737,33%,No information,0,4,4,2,13,323,20,15,3,No information,0,0,3,1,2,2,0,0,1,No information,1,2,238,9,37,18/50 (36%),0/5 (0%),41%,8,39/91 (43%),9/27 (33%),4/10 (40%),60%,20,15,No information,26,No information,4,15,1,"24/03/2021, 12:45"
Azerbaijan,https://www.sofascore.com/azerbaijan-portugal/eUbsRUb#id:9223737,67%,No information,4,21,0,4,16,669,14,13,2,No information,7,0,9,5,14,7,3,1,0,No information,2,2,573,30,86,40/61 (66%),10/21 (48%),59%,8,52/91 (57%),18/27 (67%),26/38 (68%),86%,14,7,No information,10,No information,0,2,0,"24/03/2021, 12:45"

Luxembourg,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223772,66%,No information,7,22,1,5,10,641,9,15,0,No information,10,1,9,3,19,3,4,3,3,No information,4,0,578,14,73,24/37 (65%),9/21 (43%),52%,6,39/74 (53%),8/17 (47%),15/26 (58%),67%,9,4,56,6,No information,1,3,3,"30/03/2021, 11:45"
Portugal,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223772,34%,No information,0,4,1,2,15,330,17,9,3,No information,1,0,1,2,3,1,0,0,0,No information,0,1,261,12,19,29/55 (53%),1/7 (14%),48%,5,35/74 (47%),9/17 (53%),9/13 (69%),65%,17,6,44,22,No information,1,13,1,"30/03/2021, 11:45"

Serbia,https://www.sofascore.com/serbia-portugal/eUbsfCc#id:9223765,43%,No information,No information,9,1,3,8,344,14,13,3,No information,3,0,4,2,5,4,No information,No information,No information,No information,2,1,269,23,29,17/46 (37%),2/13 (15%),51%,5,39/70 (56%),9/24 (38%),13/23 (57%),57%,14,21,No information,25,No information,1,10,2,"27/03/2021, 12:45"
Portugal,https://www.sofascore.com/serbia-portugal/eUbsfCc#id:9223765,57%,No information,No information,11,2,10,13,440,15,8,4,No information,3,1,7,1,7,4,No information,No information,No information,No information,6,3,359,19,52,17/35 (49%),7/36 (19%),49%,8,31/70 (44%),15/24 (63%),8/14 (57%),67%,15,11,No information,15,No information,2,5,2,"27/03/2021, 12:45"

Portugal,https://www.sofascore.com/portugal-israel/FObseUb#id:9538745,60%,No information,No information,18,1,6,8,No information,No information,9,0,0,8,No information,10,No information,No information,No information,No information,No information,No information,No information,No information,1,No information,23,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,1,4,4,"06/09/2021, 18:45"
Israel,https://www.sofascore.com/portugal-israel/FObseUb#id:9538745,40%,No information,No information,2,4,1,9,No information,No information,9,1,0,1,No information,1,No information,No information,No information,No information,No information,No information,No information,No information,0,No information,12,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,4,15,0,"06/09/2021, 18:45"

Spain,https://www.sofascore.com/portugal-spain/YTbseUb#id:9538729,32%,No information,1,9,4,5,15,317,21,14,3,No information,4,0,3,2,7,2,0,1,1,No information,2,3,243,15,35,23/49 (47%),2/15 (13%),52%,5,40/77 (52%),15/28 (54%),6/16 (38%),71%,21,9,No information,21,No information,4,6,0,"04/06/2021, 10:30"
Portugal,https://www.sofascore.com/portugal-spain/YTbseUb#id:9538729,68%,No information,1,10,4,7,14,682,15,15,2,No information,5,1,2,3,5,5,1,0,0,No information,1,2,623,17,66,31/38 (82%),2/18 (11%),48%,8,37/77 (48%),13/28 (46%),7/20 (35%),73%,15,10,No information,12,No information,4,4,0,"04/06/2021, 10:30"

Hungary,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,30%,0.18,0,5,4,0,10,293,14,15,2,No information,3,0,2,0,2,3,0,0,0,No information,0,2,221,16,39,24/58 (41%),4/9 (44%),48%,19,43/90 (48%),11/23 (48%),14/25 (56%),57%,14,15,No information,26,-0.06,4,10,3,"15/06/2021, 09:00"
Portugal,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,70%,2.52,3,11,3,6,15,671,30,10,1,No information,7,0,4,0,9,2,2,1,1,No information,4,1,594,19,95,54/75 (72%),4/27 (15%),52%,3,47/90 (52%),12/23 (52%),7/18 (39%),63%,30,2,No information,7,0.15,3,4,0,"15/06/2021, 09:00"

Portugal,https://www.sofascore.com/portugal-france/GObseUb#id:8513116,48%,2.21,3,10,3,0,9,541,22,13,0,No information,5,0,5,0,6,4,2,1,0,No information,5,0,492,9,49,25/47 (53%),1/9 (11%),59%,7,44/69 (64%),3/10 (30%),9/16 (56%),55%,22,2,No information,7,1.24,3,7,2,"23/06/2021, 12:00"
France,https://www.sofascore.com/portugal-france/GObseUb#id:8513116,52%,1.84,3,11,3,1,15,592,14,7,4,No information,5,1,5,1,5,6,2,1,3,No information,4,2,554,16,64,27/38 (71%),0/6 (0%),41%,13,25/69 (36%),7/10 (70%),4/13 (31%),57%,14,8,No information,9,0.42,3,8,2,"23/06/2021, 12:00"

Portugal,https://www.sofascore.com/germany-portugal/eUbslUb#id:8513113,43%,2.05,2,7,5,6,5,420,10,15,0,No information,2,1,3,2,4,3,2,0,2,No information,5,2,360,18,46,25/47 (53%),7/18 (39%),55%,5,31/52 (60%),7/17 (41%),6/12 (50%),50%,10,7,No information,16,-1.69,5,7,4,"19/06/2021, 09:00"
Germany,https://www.sofascore.com/germany-portugal/eUbslUb#id:8513113,57%,2.64,3,12,0,3,15,581,11,5,2,No information,7,1,3,2,10,2,2,1,0,No information,0,1,524,9,57,31/48 (65%),4/15 (27%),45%,8,21/52 (40%),10/17 (59%),5/7 (71%),73%,11,8,No information,15,-0.09,0,5,2,"19/06/2021, 09:00"

Ukraine,https://www.sofascore.com/portugal-ukraine/bUbseUb#id:8078698,40%,No information,2,5,9,1,12,405,15,10,5,1,4,0,1,0,5,0,2,0,1,No information,1,1,338,8,38,32/60 (53%),2/7 (29%),51%,9,32/69 (46%),16/25 (64%),8/11 (73%),67%,15,5,No information,32,No information,9,17,2,"14/10/2019, 11:45"
Portugal,https://www.sofascore.com/portugal-ukraine/bUbseUb#id:8078698,60%,No information,2,24,2,9,11,569,12,11,2,0,10,1,8,6,10,14,1,1,0,No information,5,3,511,20,66,24/41 (59%),5/35 (14%),49%,9,37/69 (54%),9/25 (36%),14/20 (70%),67%,12,7,No information,3,No information,2,2,1,"14/10/2019, 11:45"

Portugal,https://www.sofascore.com/lithuania-portugal/eUbsBVb#id:8079035,71%,No information,7,32,0,12,11,774,14,7,0,No information,14,0,11,7,21,11,3,4,No information,No information,3,1,707,12,67,37/50 (74%),8/30 (27%),56%,7,33/61 (54%),16/26 (62%),12/16 (75%),64%,14,10,No information,4,No information,0,2,6,"14/11/2019, 11:45"
Lithuania,https://www.sofascore.com/lithuania-portugal/eUbsBVb#id:8079035,29%,No information,0,2,9,1,9,307,11,10,2,No information,0,0,1,1,0,2,0,0,No information,No information,1,0,236,13,22,26/44 (59%),1/7 (14%),44%,10,28/61 (46%),10/26 (38%),8/12 (67%),73%,11,12,No information,38,No information,9,13,0,"14/11/2019, 11:45"
