Team,Game Link,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Goals prevented,Goalkeeper saves,Goal kicks,Goals,Date
Kazakhstan,https://www.sofascore.com/kazakhstan-albania/PTbsxVb#id:8600898,40%,No information,2,12,7,6,22,368,25,11,4,No information,5,0,3,4,5,7,0,2,No information,No information,1,1,276,18,54,30/61 (49%),0/15 (0%),49%,8,52/106 (49%),17/34 (50%),16/23 (70%),64%,25,16,No information,17,No information,7,5,1,"15/11/2020, 09:00"

Andorra,https://www.sofascore.com/andorra-albania/PTbstWb#id:9223736,75%,No information,5,19,3,4,8,563,13,17,1,No information,6,1,7,6,13,6,1,4,No information,No information,5,3,466,25,68,30/56 (54%),13/32 (41%),71%,5,46/69 (67%),31/40 (78%),16/21 (76%),77%,13,3,No information,9,No information,3,7,1,"25/03/2021, 12:45"
Albania,https://www.sofascore.com/andorra-albania/PTbstWb#id:9223736,25%,No information,0,9,4,4,18,187,10,7,3,No information,3,0,5,1,3,6,0,0,No information,No information,1,4,98,18,38,17/71 (24%),1/11 (9%),29%,10,23/69 (33%),9/40 (23%),6/9 (67%),60%,10,9,No information,40,No information,4,14,0,"25/03/2021, 12:45"

Albania,https://www.sofascore.com/england-albania/PTbsnUb#id:9223730,64%,No information,4,15,4,4,3,667,14,11,0,No information,6,0,6,3,12,3,4,0,1,No information,2,1,580,17,55,31/52 (60%),5/13 (38%),63%,10,43/71 (61%),14/20 (70%),18/28 (64%),57%,14,5,No information,4,No information,4,0,2,"28/03/2021, 09:00"
England,https://www.sofascore.com/england-albania/PTbsnUb#id:9223730,36%,No information,1,5,1,0,14,389,20,3,4,No information,4,0,0,1,2,3,0,1,0,No information,0,3,316,10,18,20/54 (37%),0/1 (0%),37%,9,28/71 (39%),6/20 (30%),5/10 (50%),55%,20,16,No information,16,No information,1,12,0,"28/03/2021, 09:00"

Andorra,https://www.sofascore.com/andorra-albania/PTbstWb#id:8078424,75%,No information,5,19,3,4,8,563,13,17,1,No information,6,1,7,6,13,6,1,4,No information,No information,5,3,466,25,68,30/56 (54%),13/32 (41%),71%,5,46/69 (67%),31/40 (78%),16/21 (76%),77%,13,3,No information,9,No information,3,7,3,"25/03/2019, 12:45"
Albania,https://www.sofascore.com/andorra-albania/PTbstWb#id:8078424,25%,No information,0,9,4,4,18,187,10,7,3,No information,3,0,5,1,3,6,0,0,No information,No information,1,4,98,18,38,17/71 (24%),1/11 (9%),29%,10,23/69 (33%),9/40 (23%),6/9 (67%),60%,10,9,No information,40,No information,4,14,0,"25/03/2019, 12:45"

Albania,https://www.sofascore.com/turkey-albania/PTbsaUb#id:8078338,59%,No information,2,15,4,3,20,541,15,18,3,No information,6,0,7,2,9,6,1,1,No information,No information,3,3,434,25,71,18/50 (36%),5/18 (28%),52%,9,41/80 (51%),18/34 (53%),8/13 (62%),80%,15,11,No information,10,No information,4,4,2,"22/03/2019, 12:45"
Türkiye,https://www.sofascore.com/turkey-albania/PTbsaUb#id:8078338,41%,No information,1,8,5,1,21,367,14,20,6,No information,4,0,3,1,3,5,0,1,No information,No information,3,2,273,10,37,27/59 (46%),1/7 (14%),48%,8,39/80 (49%),16/34 (47%),5/12 (42%),79%,14,14,No information,15,No information,5,12,0,"22/03/2019, 12:45"

Albania,https://www.sofascore.com/belarus-albania/PTbsTUb#id:8600901,45%,No information,3,10,2,9,12,385,17,16,4,No information,4,0,4,2,6,4,2,1,No information,No information,3,1,288,21,40,33/61 (54%),5/17 (29%),54%,16,40/77 (52%),21/36 (58%),8/9 (89%),65%,17,15,No information,22,No information,2,6,3,"18/11/2020, 07:00"
Belarus,https://www.sofascore.com/belarus-albania/PTbsTUb#id:8600901,55%,No information,3,11,1,6,16,480,17,11,5,No information,4,0,3,4,6,5,2,1,No information,No information,3,2,383,28,41,22/50 (44%),3/17 (18%),46%,7,37/77 (48%),15/36 (42%),9/19 (47%),59%,17,16,No information,18,No information,1,5,2,"18/11/2020, 07:00"
