Team,Game Link,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Goals prevented,Goalkeeper saves,Goal kicks,Goals,Date
Ukraine,https://www.sofascore.com/ukraine-cyprus/HObsbUb#id:9537185,68%,No information,No information,17,1,5,9,No information,No information,8,0,0,12,No information,5,No information,No information,No information,No information,No information,No information,No information,No information,1,No information,17,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,1,4,4,"07/06/2021, 09:00"
Cyprus,https://www.sofascore.com/ukraine-cyprus/HObsbUb#id:9537185,32%,No information,No information,1,8,2,6,No information,No information,10,0,1,1,No information,0,No information,No information,No information,No information,No information,No information,No information,No information,2,No information,11,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,8,15,0,"07/06/2021, 09:00"

Netherlands,https://www.sofascore.com/netherlands-ukraine/bUbsfUb#id:8513129,62%,1.64,3,15,3,5,8,661,10,8,0,No information,7,0,4,4,8,7,1,2,No information,No information,2,2,593,21,77,21/39 (54%),4/14 (29%),45%,15,31/74 (42%),10/18 (56%),13/27 (48%),60%,10,6,No information,8,-0.57,3,3,3,"13/06/2021, 12:00"
Ukraine,https://www.sofascore.com/netherlands-ukraine/bUbsfUb#id:8513129,38%,0.53,1,7,4,1,8,414,28,7,1,No information,5,0,1,1,3,4,1,0,No information,No information,0,1,339,10,25,23/45 (51%),3/7 (43%),55%,7,43/74 (58%),8/18 (44%),7/10 (70%),43%,28,14,No information,21,-0.96,4,9,2,"13/06/2021, 12:00"

Serbia,https://www.sofascore.com/serbia-ukraine/bUbsfCc#id:8079043,52%,No information,2,13,3,3,12,530,25,8,2,No information,6,0,3,4,9,4,2,0,0,No information,1,0,466,11,38,31/53 (58%),1/6 (17%),60%,2,43/75 (57%),14/20 (70%),10/19 (53%),64%,25,15,No information,19,No information,3,12,2,"17/11/2019, 06:00"
Ukraine,https://www.sofascore.com/serbia-ukraine/bUbsfCc#id:8079043,48%,No information,3,13,4,5,10,461,11,12,1,No information,5,1,7,1,8,5,1,2,1,No information,4,1,393,24,66,39/59 (66%),6/24 (25%),40%,16,32/75 (43%),6/20 (30%),9/18 (50%),64%,11,9,No information,4,No information,4,6,2,"17/11/2019, 06:00"

Ukraine,https://www.sofascore.com/north-macedonia-ukraine/bUbsCVb#id:8602446,45%,No information,5,18,5,11,12,353,14,4,2,No information,7,2,8,3,8,10,No information,5,1,No information,2,0,290,21,32,29/48 (60%),3/15 (20%),45%,9,27/69 (39%),12/18 (67%),9/16 (56%),64%,14,9,46,17,No information,5,6,2,"17/06/2021, 06:00"
North macedonia,https://www.sofascore.com/north-macedonia-ukraine/bUbsCVb#id:8602446,55%,No information,2,14,5,3,4,433,16,12,2,No information,5,0,5,4,9,5,No information,2,1,No information,1,1,360,22,55,33/59 (56%),1/14 (7%),55%,7,42/69 (61%),6/18 (33%),14/21 (67%),63%,16,4,52,16,No information,5,10,1,"17/06/2021, 06:00"
