Team,Game Link,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Goals prevented,Goalkeeper saves,Goal kicks,Goals,Date
Norway,https://www.sofascore.com/football/match/turkiye-norway/AObsaUb#id:9223738,53%,No information,1,10,1,3,7,513,10,8,3,No information,2,0,7,1,4,6,1,0,No information,No information,0,3,400,15,73,50/91 (55%),0/19 (0%),44%,6,22/46 (48%),18/45 (40%),4/8 (50%),50%,10,9,No information,20,No information,1,7,3,"03/27/2021, 17:00"
Türkiye,https://www.sofascore.com/football/match/turkiye-norway/AObsaUb#id:9223738,47%,No information,2,13,1,5,8,458,10,6,2,No information,2,1,6,5,9,4,1,1,No information,No information,1,3,343,26,54,27/60 (45%),8/22 (36%),56%,7,24/46 (52%),27/45 (60%),8/11 (73%),50%,10,7,No information,14,No information,1,9,0,"03/27/2021, 17:00"

Türkiye,https://www.sofascore.com/football/match/italy-turkiye/aUbshUb#id:8513121,53%,No information,0,11,2,4,17,548,10,12,2,No information,2,1,6,3,8,3,No information,0,No information,22,2,1,498,21,56,36/55 (65%),9/18 (50%),49%,5,24/56 (43%),12/17 (71%),2/9 (22%),80%,10,6,37,10,No information,2,5,3,"06/11/2021, 19:00"
Italy,https://www.sofascore.com/football/match/italy-turkiye/aUbshUb#id:8513121,47%,No information,1,10,2,5,12,490,12,16,0,No information,2,0,3,5,6,4,No information,1,No information,14,1,0,429,12,26,16/39 (41%),6/14 (43%),51%,9,32/56 (57%),5/17 (29%),5/6 (83%),67%,12,3,39,11,No information,2,11,0,"06/11/2021, 19:00"

Türkiye,https://www.sofascore.com/football/match/wales-turkiye/aUbscUb#id:8513115,67%,No information,4,15,1,4,12,602,9,19,2,0,1,0,11,3,9,6,No information,4,No information,27,4,4,529,22,52,22/40 (55%),8/21 (38%),54%,1,31/55 (56%),10/21 (48%),5/11 (45%),89%,9,7,41,5,No information,1,5,2,"06/16/2021, 16:00"
Wales,https://www.sofascore.com/football/match/wales-turkiye/aUbscUb#id:8513115,33%,No information,0,5,1,3,20,302,7,12,6,1,1,0,2,2,5,0,No information,0,No information,12,2,3,234,10,27,22/51 (43%),3/7 (43%),46%,3,24/55 (44%),11/21 (52%),5/11 (45%),71%,7,8,31,16,No information,1,15,0,"06/16/2021, 16:00"

Switzerland,https://www.sofascore.com/football/match/turkiye-switzerland/ZTbsaUb#id:8513127,50%,2.08,2,23,5,8,14,482,14,20,1,No information,10,1,6,7,11,12,1,1,2,No information,2,0,419,19,62,27/44 (61%),1/19 (5%),53%,17,49/94 (52%),12/22 (55%),15/20 (75%),64%,14,11,No information,14,0.25,5,10,3,"06/20/2021, 16:00"
Türkiye,https://www.sofascore.com/football/match/turkiye-switzerland/ZTbsaUb#id:8513127,50%,1.23,1,19,7,8,20,474,22,13,3,No information,6,0,9,4,9,10,0,1,1,No information,0,1,408,8,60,15/37 (41%),8/17 (47%),47%,7,45/94 (48%),10/22 (45%),10/17 (59%),45%,22,10,No information,20,0.74,7,8,1,"06/20/2021, 16:00"

France,https://www.sofascore.com/football/match/turkiye-france/GObsaUb#id:8078703,64%,No information,0,22,0,10,10,636,10,9,2,No information,9,0,8,5,15,7,No information,0,No information,No information,2,4,564,25,71,26/41 (63%),8/23 (35%),49%,7,28/65 (43%),21/35 (60%),9/21 (43%),80%,10,2,No information,5,No information,0,5,1,"10/14/2019, 18:45"
Türkiye,https://www.sofascore.com/football/match/turkiye-france/GObsaUb#id:8078703,36%,No information,1,5,9,0,10,364,19,8,3,No information,1,0,3,1,3,2,No information,1,No information,No information,1,2,277,11,46,19/64 (30%),0/4 (0%),51%,8,37/65 (57%),14/35 (40%),10/12 (83%),58%,19,10,No information,27,No information,9,14,1,"10/14/2019, 18:45"

Türkiye,https://www.sofascore.com/football/match/iceland-turkiye/aUbsiUb#id:8079026,64%,No information,2,21,0,3,7,655,4,10,1,No information,7,0,6,8,11,10,1,1,2,25,2,2,570,23,66,25/55 (45%),5/12 (42%),53%,1,22/41 (54%),11/21 (52%),8/17 (47%),25%,4,13,47,13,No information,0,4,0,"11/14/2019, 17:00"
Iceland,https://www.sofascore.com/football/match/iceland-turkiye/aUbsiUb#id:8079026,36%,No information,0,6,4,3,10,349,10,6,2,No information,1,0,1,4,3,3,0,0,0,7,2,1,277,14,45,19/43 (44%),3/14 (21%),47%,3,19/41 (46%),10/21 (48%),3/4 (75%),40%,10,9,45,19,No information,4,6,0,"11/14/2019, 17:00"

Andorra,https://www.sofascore.com/football/match/andorra-turkiye/aUbstWb#id:8079046,19%,No information,0,2,2,1,19,163,17,14,3,No information,0,0,2,0,0,2,0,0,No information,No information,4,0,76,15,45,22/69 (32%),0/6 (0%),42%,5,29/68 (43%),14/34 (41%),1/7 (14%),53%,17,8,No information,17,No information,2,12,2,"11/17/2019, 19:45"
Türkiye,https://www.sofascore.com/football/match/andorra-turkiye/aUbstWb#id:8079046,81%,No information,5,14,0,4,14,712,11,19,1,No information,4,0,7,3,10,4,2,3,No information,No information,7,3,623,23,85,39/63 (62%),4/17 (24%),58%,10,39/68 (57%),20/34 (59%),10/17 (59%),73%,11,2,No information,9,No information,0,2,0,"11/17/2019, 19:45"
